"id","month","year","pcp_in"
"USC00313238",5,"2015",2.05
"USC00313238",6,"2015",3.36
"USC00313238",7,"2015",3.87
"USC00313238",8,"2015",1.37
"USC00313238",9,"2015",4.59
"USC00313238",10,"2015",2.09
"USC00313238",11,"2015",8.41
"USC00313238",12,"2015",5.7
"USC00313238",1,"2016",0.72
"USC00313238",2,"2016",4.92
"USC00313238",3,"2016",2.84
"USC00313238",4,"2016",2.33
"USC00313238",5,"2016",7.75
"USC00313238",6,"2016",4.72
"USC00313238",7,"2016",3.88
"USC00313238",8,"2016",3.85
"USC00313238",9,"2016",8.46
"USC00313238",10,"2016",9.79
"USC00313238",11,"2016",0.64
"USC00313238",12,"2016",2.61
"USC00313238",1,"2017",3.15
"USC00313238",2,"2017",1.52
"USC00313238",3,"2017",3.49
"USC00313238",4,"2017",9.03
"USC00313238",5,"2017",3.92
"USC00313238",6,"2017",7.08
"USC00313238",7,"2017",1.93
"USC00313238",8,"2017",3.21
"USC00313238",9,"2017",3.81
"USC00313238",10,"2017",4.15
"USC00313238",11,"2017",1.27
"USC00313238",12,"2017",2.6
"USC00313238",1,"2018",4.71
"USC00313238",2,"2018",2.54
"USC00313238",3,"2018",4.49
"USC00313238",4,"2018",3.84
"USC00313238",5,"2018",4.25
"USC00313238",6,"2018",2.8
"USC00313238",7,"2018",9.96
"USC00313238",8,"2018",8.29
"USC00313238",9,"2018",7.69
"USC00313238",10,"2018",4.71
"USC00313238",11,"2018",7.15
"USC00313238",12,"2018",4.3
"USC00313238",1,"2019",4.42
"USC00313238",2,"2019",5.16
"USC00313238",3,"2019",3.22
"USC00313238",4,"2019",5.1
"USC00313238",5,"2019",1.47
"USC00313238",6,"2019",7.99
"USC00313238",7,"2019",4.83
"USC00313238",8,"2019",4.5
"USC00313238",9,"2019",2.31
"USC00313238",10,"2019",4.89
"USC00313238",11,"2019",3.83
"USC00313238",12,"2019",4.16
"USC00313238",1,"2020",5.46
"USC00313238",2,"2020",6.17
"USC00313238",3,"2020",3.31
"USC00313238",4,"2020",5.66
"USC00313238",5,"2020",5.32
"USC00313238",6,"2020",5.67
"USC00313238",7,"2020",8.33
"USC00313238",8,"2020",15
"USC00313238",9,"2020",4.36
"USC00313238",10,"2020",0.2
"USC00313238",11,"2020",0.85
"USC00313238",12,"2020",5.04
"USC00313555",1,"1990",3.97
"USC00313555",2,"1990",4.03
"USC00313555",3,"1990",3.37
"USC00313555",4,"1990",3.37
"USC00313555",5,"1990",6.8
"USC00313555",6,"1990",1.23
"USC00313555",7,"1990",2.45
"USC00313555",8,"1990",2.35
"USC00313555",9,"1990",0.12
"USC00313555",10,"1990",10.25
"USC00313555",11,"1990",2.87
"USC00313555",12,"1990",4.02
"USC00313555",1,"1991",5.74
"USC00313555",2,"1991",1.62
"USC00313555",3,"1991",5.95
"USC00313555",4,"1991",4.43
"USC00313555",5,"1991",3.09
"USC00313555",6,"1991",3.41
"USC00313555",7,"1991",3.88
"USC00313555",8,"1991",4.64
"USC00313555",9,"1991",5.47
"USC00313555",10,"1991",1.04
"USC00313555",11,"1991",1.35
"USC00313555",12,"1991",3.57
"USC00313555",1,"1992",3.9
"USC00313555",2,"1992",3.06
"USC00313555",3,"1992",3.24
"USC00313555",4,"1992",4.38
"USC00313555",5,"1992",4.07
"USC00313555",6,"1992",5.46
"USC00313555",7,"1992",3.44
"USC00313555",8,"1992",3.07
"USC00313555",9,"1992",1.61
"USC00313555",10,"1992",3.84
"USC00313555",11,"1992",5.06
"USC00313555",12,"1992",2.72
"USC00313555",1,"1993",4.89
"USC00313555",2,"1993",2.96
"USC00313555",3,"1993",7.08
"USC00313555",4,"1993",4.56
"USC00313555",5,"1993",3.22
"USC00313555",6,"1993",0.63
"USC00313555",7,"1993",9.61
"USC00313555",8,"1993",4.71
"USC00313555",9,"1993",1.89
"USC00313555",10,"1993",2.15
"USC00313555",11,"1993",4.03
"USC00313555",12,"1993",3.46
"USC00313555",1,"1994",3.87
"USC00313555",2,"1994",3.63
"USC00313555",3,"1994",8.03
"USC00313555",4,"1994",2.38
"USC00313555",5,"1994",1.9
"USC00313555",6,"1994",2.47
"USC00313555",7,"1994",8.92
"USC00313555",8,"1994",4.22
"USC00313555",9,"1994",1.58
"USC00313555",10,"1994",1.79
"USC00313555",11,"1994",2.47
"USC00313555",12,"1994",0.9
"USC00313555",1,"1995",4.68
"USC00313555",2,"1995",4.23
"USC00313555",3,"1995",3.66
"USC00313555",4,"1995",0.77
"USC00313555",5,"1995",5.76
"USC00313555",6,"1995",11.33
"USC00313555",7,"1995",5.3
"USC00313555",8,"1995",4.5
"USC00313555",9,"1995",1.61
"USC00313555",10,"1995",8.63
"USC00313555",11,"1995",4.21
"USC00313555",12,"1995",2.08
"USC00313555",1,"1996",4.67
"USC00313555",2,"1996",2.15
"USC00313555",3,"1996",3.56
"USC00313555",4,"1996",3.47
"USC00313555",5,"1996",5.16
"USC00313555",6,"1996",3.45
"USC00313555",7,"1996",2.89
"USC00313555",8,"1996",5.15
"USC00313555",9,"1996",12.44
"USC00313555",10,"1996",4
"USC00313555",11,"1996",2.55
"USC00313555",12,"1996",3.35
"USC00313555",1,"1997",3.49
"USC00313555",2,"1997",3.26
"USC00313555",3,"1997",3.04
"USC00313555",4,"1997",6.45
"USC00313555",5,"1997",1.23
"USC00313555",6,"1997",5.53
"USC00313555",7,"1997",4.69
"USC00313555",8,"1997",1.66
"USC00313555",9,"1997",5.08
"USC00313555",10,"1997",3.16
"USC00313555",11,"1997",3.76
"USC00313555",12,"1997",3.18
"USC00313555",1,"1998",7.57
"USC00313555",2,"1998",6.35
"USC00313555",3,"1998",7.17
"USC00313555",4,"1998",3.98
"USC00313555",5,"1998",4.33
"USC00313555",6,"1998",2.18
"USC00313555",7,"1998",1.67
"USC00313555",8,"1998",1.28
"USC00313555",9,"1998",4.94
"USC00313555",10,"1998",1.16
"USC00313555",11,"1998",1.22
"USC00313555",12,"1998",5.23
"USC00313555",1,"1999",5.22
"USC00313555",2,"1999",1.36
"USC00313555",3,"1999",1.92
"USC00313555",4,"1999",4.44
"USC00313555",5,"1999",1.85
"USC00313555",6,"1999",1.52
"USC00313555",7,"1999",3.44
"USC00313555",8,"1999",3.42
"USC00313555",9,"1999",16.85
"USC00313555",10,"1999",2.09
"USC00313555",11,"1999",2.02
"USC00313555",12,"1999",1.84
"USC00313555",1,"2000",5.13
"USC00313555",2,"2000",1.96
"USC00313555",3,"2000",2.69
"USC00313555",4,"2000",5.67
"USC00313555",5,"2000",1.84
"USC00313555",6,"2000",5.5
"USC00313555",7,"2000",4.96
"USC00313555",8,"2000",6.24
"USC00313555",9,"2000",4.99
"USC00313555",10,"2000",0.02
"USC00313555",11,"2000",1.56
"USC00313555",12,"2000",1.53
"USC00313555",1,"2001",2.72
"USC00313555",2,"2001",2.52
"USC00313555",3,"2001",5.96
"USC00313555",4,"2001",1.61
"USC00313555",5,"2001",3.16
"USC00313555",6,"2001",4.05
"USC00313555",7,"2001",4.68
"USC00313555",8,"2001",1.43
"USC00313555",9,"2001",2.94
"USC00313555",10,"2001",1
"USC00313555",11,"2001",0.43
"USC00313555",12,"2001",2.12
"USC00313555",1,"2002",4.63
"USC00313555",2,"2002",1.17
"USC00313555",3,"2002",3.56
"USC00313555",4,"2002",0.66
"USC00313555",5,"2002",1
"USC00313555",6,"2002",1.31
"USC00313555",7,"2002",3.67
"USC00313555",8,"2002",3.28
"USC00313555",9,"2002",5.84
"USC00313555",10,"2002",9.54
"USC00313555",11,"2002",4.65
"USC00313555",12,"2002",5.81
"USC00313555",1,"2003",2.02
"USC00313555",2,"2003",4.52
"USC00313555",3,"2003",7.74
"USC00313555",4,"2003",7.48
"USC00313555",5,"2003",9.95
"USC00313555",6,"2003",6.04
"USC00313555",7,"2003",8.69
"USC00313555",8,"2003",7.03
"USC00313555",9,"2003",5.66
"USC00313555",10,"2003",2.11
"USC00313555",11,"2003",1.6
"USC00313555",12,"2003",3.13
"USC00313555",1,"2004",1.17
"USC00313555",2,"2004",2.42
"USC00313555",3,"2004",1.76
"USC00313555",4,"2004",2.59
"USC00313555",5,"2004",2.62
"USC00313555",6,"2004",8.28
"USC00313555",7,"2004",7.8
"USC00313555",8,"2004",7.87
"USC00313555",9,"2004",6.13
"USC00313555",10,"2004",0.87
"USC00313555",11,"2004",5
"USC00313555",12,"2004",2.73
"USC00313555",1,"2005",2.47
"USC00313555",2,"2005",1.77
"USC00313555",3,"2005",4.63
"USC00313555",4,"2005",2.06
"USC00313555",5,"2005",1.99
"USC00313555",6,"2005",2.8
"USC00313555",7,"2005",4.11
"USC00313555",8,"2005",2.7
"USC00313555",9,"2005",1.39
"USC00313555",10,"2005",2.67
"USC00313555",11,"2005",4.26
"USC00313555",12,"2005",5.31
"USC00313555",1,"2006",2.02
"USC00313555",2,"2006",1.14
"USC00313555",3,"2006",1.08
"USC00313555",4,"2006",3.95
"USC00313555",5,"2006",1.59
"USC00313555",6,"2006",8.19
"USC00313555",7,"2006",5.64
"USC00313555",8,"2006",2.51
"USC00313555",9,"2006",4.95
"USC00313555",10,"2006",3.35
"USC00313555",11,"2006",6.62
"USC00313555",12,"2006",2.41
"USC00313555",1,"2007",2.67
"USC00313555",2,"2007",2.88
"USC00313555",3,"2007",2.69
"USC00313555",4,"2007",4.63
"USC00313555",5,"2007",0.87
"USC00313555",6,"2007",2.43
"USC00313555",7,"2007",2.5
"USC00313555",8,"2007",0.87
"USC00313555",9,"2007",0.61
"USC00313555",10,"2007",4.47
"USC00313555",11,"2007",0.42
"USC00313555",12,"2007",3.9
"USC00313555",1,"2008",2.01
"USC00313555",2,"2008",2.8
"USC00313555",3,"2008",3.79
"USC00313555",4,"2008",5.5
"USC00313555",5,"2008",1.88
"USC00313555",6,"2008",5.03
"USC00313555",7,"2008",3.36
"USC00313555",8,"2008",8.13
"USC00313555",9,"2008",5.86
"USC00313555",10,"2008",1.19
"USC00313555",11,"2008",2.84
"USC00313555",12,"2008",4.13
"USC00313555",1,"2009",2.75
"USC00313555",2,"2009",1.02
"USC00313555",3,"2009",5.85
"USC00313555",4,"2009",2.13
"USC00313555",5,"2009",3.91
"USC00313555",6,"2009",6.64
"USC00313555",7,"2009",1.57
"USC00313555",8,"2009",2.97
"USC00313555",9,"2009",3.96
"USC00313555",10,"2009",2.37
"USC00313555",11,"2009",8.97
"USC00313555",12,"2009",6.43
"USC00313555",1,"2010",4.15
"USC00313555",2,"2010",3.34
"USC00313555",3,"2010",2.8
"USC00313555",4,"2010",1.08
"USC00313555",5,"2010",6.81
"USC00313555",6,"2010",2.63
"USC00313555",7,"2010",5.92
"USC00313555",8,"2010",3.67
"USC00313555",9,"2010",5.85
"USC00313555",10,"2010",1.92
"USC00313555",11,"2010",0.89
"USC00313555",12,"2010",2.18
"USC00313555",1,"2011",1.11
"USC00313555",2,"2011",1.69
"USC00313555",3,"2011",6.39
"USC00313555",4,"2011",2.66
"USC00313555",5,"2011",2.28
"USC00313555",6,"2011",5.16
"USC00313555",7,"2011",2.47
"USC00313555",8,"2011",3.02
"USC00313555",9,"2011",4.72
"USC00313555",10,"2011",3.07
"USC00313555",11,"2011",6.22
"USC00313555",12,"2011",2.53
"USC00313555",1,"2012",1.22
"USC00313555",2,"2012",2.04
"USC00313555",3,"2012",3.85
"USC00313555",4,"2012",2.03
"USC00313555",5,"2012",5.52
"USC00313555",6,"2012",2.46
"USC00313555",7,"2012",7.04
"USC00313555",8,"2012",3.56
"USC00313555",9,"2012",9.9
"USC00313555",10,"2012",1.65
"USC00313555",11,"2012",0.57
"USC00313555",12,"2012",2.67
"USC00313555",1,"2013",4.04
"USC00313555",2,"2013",3.63
"USC00313555",3,"2013",2.47
"USC00313555",4,"2013",3.88
"USC00313555",5,"2013",4.82
"USC00313555",6,"2013",6.37
"USC00313555",7,"2013",8.71
"USC00313555",8,"2013",4.58
"USC00313555",9,"2013",3.44
"USC00313555",10,"2013",1.85
"USC00313555",11,"2013",2.39
"USC00313555",12,"2013",5.41
"USC00313555",1,"2014",3.39
"USC00313555",2,"2014",2.78
"USC00313555",3,"2014",4.84
"USC00313555",4,"2014",4.65
"USC00313555",5,"2014",3.06
"USC00313555",6,"2014",2.6
"USC00313555",7,"2014",2.82
"USC00313555",8,"2014",3.34
"USC00313555",9,"2014",1.81
"USC00313555",10,"2014",1.96
"USC00313555",11,"2014",3.98
"USC00313555",12,"2014",2.73
"USC00313555",1,"2015",2.67
"USC00313555",2,"2015",3.06
"USC00313555",3,"2015",3.43
"USC00313555",4,"2015",2.59
"USC00313555",5,"2015",2.68
"USC00313555",6,"2015",2.81
"USC00313555",7,"2015",4.41
"USC00313555",8,"2015",1.89
"USC00313555",9,"2015",4.87
"USC00313555",10,"2015",4.59
"USC00313555",11,"2015",5.94
"USC00313555",12,"2015",7.85
"USC00313555",1,"2016",1.31
"USC00313555",2,"2016",3.61
"USC00313555",3,"2016",2.45
"USC00313555",4,"2016",1.94
"USC00313555",5,"2016",5.16
"USC00313555",6,"2016",5.48
"USC00313555",7,"2016",4.61
"USC00313555",8,"2016",3.2
"USC00313555",9,"2016",8.34
"USC00313555",10,"2016",4.47
"USC00313555",11,"2016",0.37
"USC00313555",12,"2016",1.9
"USC00313555",1,"2017",4.43
"USC00313555",2,"2017",0.69
"USC00313555",3,"2017",2
"USC00313555",4,"2017",7.21
"USC00313555",5,"2017",5.5
"USC00313555",6,"2017",7.19
"USC00313555",7,"2017",1.93
"USC00313555",8,"2017",2.81
"USC00313555",9,"2017",2.37
"USC00313555",10,"2017",2.24
"USC00313555",11,"2017",1.12
"USC00313555",12,"2017",1.62
"USC00313555",1,"2018",4.17
"USC00313555",2,"2018",2.42
"USC00313555",3,"2018",4.72
"USC00313555",4,"2018",4.94
"USC00313555",5,"2018",6.21
"USC00313555",6,"2018",1.69
"USC00313555",7,"2018",2.91
"USC00313555",8,"2018",9.94
"USC00313555",9,"2018",7.86
"USC00313555",10,"2018",6.02
"USC00313555",11,"2018",8.54
"USC00313555",12,"2018",7.39
"USC00313555",1,"2019",5.22
"USC00313555",2,"2019",5.73
"USC00313555",3,"2019",4.3
"USC00313555",4,"2019",9.47
"USC00313555",5,"2019",1.12
"USC00313555",6,"2019",6.71
"USC00313555",7,"2019",3.11
"USC00313555",8,"2019",3.97
"USC00313555",9,"2019",0.57
"USC00313555",10,"2019",4.53
"USC00313555",11,"2019",3.28
"USC00313555",12,"2019",4.39
"USC00313555",1,"2020",5.94
"USC00313555",2,"2020",6.29
"USC00313555",3,"2020",2.36
"USC00313555",4,"2020",5.08
"USC00313555",5,"2020",6.28
"USC00313555",6,"2020",4.29
"USC00313555",7,"2020",3.22
"USC00313555",8,"2020",5.23
"USC00313555",9,"2020",6.82
"USC00313555",10,"2020",4.01
"USC00313555",11,"2020",5.37
"USC00313555",12,"2020",5.15
"USC00313625",1,"1990",NA
"USC00313625",2,"1990",NA
"USC00313625",3,"1990",NA
"USC00313625",4,"1990",NA
"USC00313625",5,"1990",NA
"USC00313625",6,"1990",NA
"USC00313625",7,"1990",NA
"USC00313625",8,"1990",NA
"USC00313625",9,"1990",NA
"USC00313625",10,"1990",NA
"USC00313625",11,"1990",NA
"USC00313625",12,"1990",NA
"USC00313625",1,"1991",NA
"USC00313625",2,"1991",NA
"USC00313625",3,"1991",NA
"USC00313625",4,"1991",NA
"USC00313625",5,"1991",NA
"USC00313625",6,"1991",NA
"USC00313625",7,"1991",NA
"USC00313625",8,"1991",NA
"USC00313625",9,"1991",NA
"USC00313625",10,"1991",NA
"USC00313625",11,"1991",NA
"USC00313625",12,"1991",NA
"USC00313625",1,"1992",NA
"USC00313625",2,"1992",NA
"USC00313625",3,"1992",NA
"USC00313625",4,"1992",NA
"USC00313625",5,"1992",NA
"USC00313625",6,"1992",NA
"USC00313625",7,"1992",NA
"USC00313625",8,"1992",NA
"USC00313625",9,"1992",NA
"USC00313625",10,"1992",NA
"USC00313625",11,"1992",NA
"USC00313625",12,"1992",NA
"USC00313625",1,"1993",NA
"USC00313625",2,"1993",NA
"USC00313625",3,"1993",NA
"USC00313625",4,"1993",NA
"USC00313625",5,"1993",NA
"USC00313625",6,"1993",NA
"USC00313625",7,"1993",NA
"USC00313625",8,"1993",NA
"USC00313625",9,"1993",NA
"USC00313625",10,"1993",NA
"USC00313625",11,"1993",NA
"USC00313625",12,"1993",NA
"USC00313625",1,"1994",NA
"USC00313625",2,"1994",NA
"USC00313625",3,"1994",NA
"USC00313625",4,"1994",NA
"USC00313625",5,"1994",NA
"USC00313625",6,"1994",NA
"USC00313625",7,"1994",NA
"USC00313625",8,"1994",NA
"USC00313625",9,"1994",NA
"USC00313625",10,"1994",NA
"USC00313625",11,"1994",NA
"USC00313625",12,"1994",NA
"USC00313625",1,"1995",NA
"USC00313625",2,"1995",NA
"USC00313625",3,"1995",NA
"USC00313625",4,"1995",NA
"USC00313625",5,"1995",NA
"USC00313625",6,"1995",NA
"USC00313625",7,"1995",NA
"USC00313625",8,"1995",NA
"USC00313625",9,"1995",NA
"USC00313625",10,"1995",NA
"USC00313625",11,"1995",NA
"USC00313625",12,"1995",NA
"USC00313625",1,"1996",NA
"USC00313625",2,"1996",NA
"USC00313625",3,"1996",NA
"USC00313625",4,"1996",NA
"USC00313625",5,"1996",NA
"USC00313625",6,"1996",NA
"USC00313625",7,"1996",NA
"USC00313625",8,"1996",NA
"USC00313625",9,"1996",NA
"USC00313625",10,"1996",NA
"USC00313625",11,"1996",NA
"USC00313625",12,"1996",NA
"USC00313625",1,"1997",NA
"USC00313625",2,"1997",NA
"USC00313625",3,"1997",NA
"USC00313625",4,"1997",NA
"USC00313625",5,"1997",NA
"USC00313625",6,"1997",NA
"USC00313625",7,"1997",NA
"USC00313625",8,"1997",NA
"USC00313625",9,"1997",NA
"USC00313625",10,"1997",NA
"USC00313625",11,"1997",NA
"USC00313625",12,"1997",NA
"USC00313625",1,"1998",NA
"USC00313625",2,"1998",NA
"USC00313625",3,"1998",NA
"USC00313625",4,"1998",NA
"USC00313625",5,"1998",NA
"USC00313625",6,"1998",NA
"USC00313625",7,"1998",NA
"USC00313625",8,"1998",NA
"USC00313625",9,"1998",NA
"USC00313625",10,"1998",NA
"USC00313625",11,"1998",NA
"USC00313625",12,"1998",NA
"USC00313625",1,"1999",NA
"USC00313625",2,"1999",NA
"USC00313625",3,"1999",NA
"USC00313625",4,"1999",NA
"USC00313625",5,"1999",NA
"USC00313625",6,"1999",NA
"USC00313625",7,"1999",NA
"USC00313625",8,"1999",NA
"USC00313625",9,"1999",NA
"USC00313625",10,"1999",NA
"USC00313625",11,"1999",NA
"USC00313625",12,"1999",NA
"USC00313625",1,"2000",NA
"USC00313625",2,"2000",NA
"USC00313625",3,"2000",NA
"USC00313625",4,"2000",NA
"USC00313625",5,"2000",NA
"USC00313625",6,"2000",NA
"USC00313625",7,"2000",NA
"USC00313625",8,"2000",NA
"USC00313625",9,"2000",NA
"USC00313625",10,"2000",NA
"USC00313625",11,"2000",NA
"USC00313625",12,"2000",NA
"USC00313625",1,"2001",NA
"USC00313625",2,"2001",NA
"USC00313625",3,"2001",NA
"USC00313625",4,"2001",NA
"USC00313625",5,"2001",NA
"USC00313625",6,"2001",NA
"USC00313625",7,"2001",NA
"USC00313625",8,"2001",NA
"USC00313625",9,"2001",NA
"USC00313625",10,"2001",NA
"USC00313625",11,"2001",NA
"USC00313625",12,"2001",NA
"USC00313625",1,"2002",NA
"USC00313625",2,"2002",NA
"USC00313625",3,"2002",NA
"USC00313625",4,"2002",NA
"USC00313625",5,"2002",NA
"USC00313625",6,"2002",NA
"USC00313625",7,"2002",NA
"USC00313625",8,"2002",NA
"USC00313625",9,"2002",NA
"USC00313625",10,"2002",NA
"USC00313625",11,"2002",NA
"USC00313625",12,"2002",NA
"USC00313625",1,"2003",NA
"USC00313625",2,"2003",NA
"USC00313625",3,"2003",NA
"USC00313625",4,"2003",NA
"USC00313625",5,"2003",NA
"USC00313625",6,"2003",NA
"USC00313625",7,"2003",NA
"USC00313625",8,"2003",NA
"USC00313625",9,"2003",NA
"USC00313625",10,"2003",NA
"USC00313625",11,"2003",NA
"USC00313625",12,"2003",NA
"USC00313625",1,"2004",NA
"USC00313625",2,"2004",NA
"USC00313625",3,"2004",NA
"USC00313625",4,"2004",NA
"USC00313625",5,"2004",NA
"USC00313625",6,"2004",NA
"USC00313625",7,"2004",NA
"USC00313625",8,"2004",NA
"USC00313625",9,"2004",NA
"USC00313625",10,"2004",NA
"USC00313625",11,"2004",NA
"USC00313625",12,"2004",NA
"USC00313625",1,"2005",NA
"USC00313625",2,"2005",NA
"USC00313625",3,"2005",NA
"USC00313625",4,"2005",NA
"USC00313625",5,"2005",NA
"USC00313625",6,"2005",NA
"USC00313625",7,"2005",NA
"USC00313625",8,"2005",NA
"USC00313625",9,"2005",NA
"USC00313625",10,"2005",NA
"USC00313625",11,"2005",NA
"USC00313625",12,"2005",NA
"USC00313625",1,"2006",NA
"USC00313625",2,"2006",NA
"USC00313625",3,"2006",NA
"USC00313625",4,"2006",NA
"USC00313625",5,"2006",NA
"USC00313625",6,"2006",NA
"USC00313625",7,"2006",NA
"USC00313625",8,"2006",NA
"USC00313625",9,"2006",NA
"USC00313625",10,"2006",NA
"USC00313625",11,"2006",NA
"USC00313625",12,"2006",NA
"USC00313625",1,"2007",NA
"USC00313625",2,"2007",NA
"USC00313625",3,"2007",NA
"USC00313625",4,"2007",NA
"USC00313625",5,"2007",NA
"USC00313625",6,"2007",NA
"USC00313625",7,"2007",NA
"USC00313625",8,"2007",NA
"USC00313625",9,"2007",NA
"USC00313625",10,"2007",NA
"USC00313625",11,"2007",NA
"USC00313625",12,"2007",NA
"USC00313625",1,"2008",NA
"USC00313625",2,"2008",NA
"USC00313625",3,"2008",NA
"USC00313625",4,"2008",NA
"USC00313625",5,"2008",NA
"USC00313625",6,"2008",NA
"USC00313625",7,"2008",NA
"USC00313625",8,"2008",NA
"USC00313625",9,"2008",NA
"USC00313625",10,"2008",NA
"USC00313625",11,"2008",NA
"USC00313625",12,"2008",NA
"USC00313625",1,"2009",NA
"USC00313625",2,"2009",NA
"USC00313625",3,"2009",NA
"USC00313625",4,"2009",NA
"USC00313625",5,"2009",NA
"USC00313625",6,"2009",6.59
"USC00313625",7,"2009",2.37
"USC00313625",8,"2009",2.68
"USC00313625",9,"2009",3.37
"USC00313625",10,"2009",3.02
"USC00313625",11,"2009",5.93
"USC00313625",12,"2009",3.63
"USC00313625",1,"2010",3.9
"USC00313625",2,"2010",2.95
"USC00313625",3,"2010",4.61
"USC00313625",4,"2010",1.63
"USC00313625",5,"2010",5.42
"USC00313625",6,"2010",4.74
"USC00313625",7,"2010",8.2
"USC00313625",8,"2010",1.04
"USC00313625",9,"2010",5.92
"USC00313625",10,"2010",2.21
"USC00313625",11,"2010",1.71
"USC00313625",12,"2010",1.09
"USC00313625",1,"2011",0.71
"USC00313625",2,"2011",1.18
"USC00313625",3,"2011",3.57
"USC00313625",4,"2011",3.78
"USC00313625",5,"2011",2.02
"USC00313625",6,"2011",4.57
"USC00313625",7,"2011",2.13
"USC00313625",8,"2011",1.4
"USC00313625",9,"2011",6.34
"USC00313625",10,"2011",4
"USC00313625",11,"2011",5.44
"USC00313625",12,"2011",2.64
"USC00313625",1,"2012",1.84
"USC00313625",2,"2012",1.42
"USC00313625",3,"2012",4
"USC00313625",4,"2012",3.08
"USC00313625",5,"2012",3.57
"USC00313625",6,"2012",3.67
"USC00313625",7,"2012",3.06
"USC00313625",8,"2012",9.2
"USC00313625",9,"2012",2.8
"USC00313625",10,"2012",2.37
"USC00313625",11,"2012",0.75
"USC00313625",12,"2012",3.37
"USC00313625",1,"2013",4.04
"USC00313625",2,"2013",3.2
"USC00313625",3,"2013",2.97
"USC00313625",4,"2013",3.53
"USC00313625",5,"2013",3.48
"USC00313625",6,"2013",7.26
"USC00313625",7,"2013",7.72
"USC00313625",8,"2013",5.64
"USC00313625",9,"2013",1.86
"USC00313625",10,"2013",1.11
"USC00313625",11,"2013",3.5
"USC00313625",12,"2013",5.19
"USC00313625",1,"2014",3.56
"USC00313625",2,"2014",2.24
"USC00313625",3,"2014",4.36
"USC00313625",4,"2014",4.26
"USC00313625",5,"2014",2.63
"USC00313625",6,"2014",1.94
"USC00313625",7,"2014",1.92
"USC00313625",8,"2014",3.46
"USC00313625",9,"2014",1.98
"USC00313625",10,"2014",3.17
"USC00313625",11,"2014",2.61
"USC00313625",12,"2014",2.72
"USC00313625",1,"2015",3
"USC00313625",2,"2015",4.49
"USC00313625",3,"2015",3.43
"USC00313625",4,"2015",2.45
"USC00313625",5,"2015",3.21
"USC00313625",6,"2015",2.55
"USC00313625",7,"2015",2.94
"USC00313625",8,"2015",4.99
"USC00313625",9,"2015",4.67
"USC00313625",10,"2015",4.03
"USC00313625",11,"2015",6.22
"USC00313625",12,"2015",7.19
"USC00313625",1,"2016",1.61
"USC00313625",2,"2016",3.01
"USC00313625",3,"2016",2.31
"USC00313625",4,"2016",2.2
"USC00313625",5,"2016",9.06
"USC00313625",6,"2016",5.87
"USC00313625",7,"2016",8.02
"USC00313625",8,"2016",5.69
"USC00313625",9,"2016",4.17
"USC00313625",10,"2016",4.7
"USC00313625",11,"2016",0.7
"USC00313625",12,"2016",1.64
"USC00313625",1,"2017",3.62
"USC00313625",2,"2017",0.22
"USC00313625",3,"2017",2.91
"USC00313625",4,"2017",5.23
"USC00313625",5,"2017",7.41
"USC00313625",6,"2017",11.61
"USC00313625",7,"2017",0.51
"USC00313625",8,"2017",2.4
"USC00313625",9,"2017",3.31
"USC00313625",10,"2017",2.89
"USC00313625",11,"2017",0.65
"USC00313625",12,"2017",1.75
"USC00313625",1,"2018",3.59
"USC00313625",2,"2018",2.76
"USC00313625",3,"2018",3.75
"USC00313625",4,"2018",5.74
"USC00313625",5,"2018",3.01
"USC00313625",6,"2018",1.01
"USC00313625",7,"2018",2.57
"USC00313625",8,"2018",9.95
"USC00313625",9,"2018",8.2
"USC00313625",10,"2018",7.03
"USC00313625",11,"2018",NA
"USC00313625",12,"2018",8.25
"USC00313625",1,"2019",3.24
"USC00313625",2,"2019",5.04
"USC00313625",3,"2019",3.9
"USC00313625",4,"2019",3.83
"USC00313625",5,"2019",1.6
"USC00313625",6,"2019",10.19
"USC00313625",7,"2019",5.9
"USC00313625",8,"2019",8.6
"USC00313625",9,"2019",0.7
"USC00313625",10,"2019",6.4
"USC00313625",11,"2019",3.05
"USC00313625",12,"2019",3.88
"USC00313625",1,"2020",4.8
"USC00313625",2,"2020",7.2
"USC00313625",3,"2020",2.09
"USC00313625",4,"2020",2.71
"USC00313625",5,"2020",12.23
"USC00313625",6,"2020",2.91
"USC00313625",7,"2020",4
"USC00313625",8,"2020",6.61
"USC00313625",9,"2020",NA
"USC00313625",10,"2020",NA
"USC00313625",11,"2020",NA
"USC00313625",12,"2020",NA
"USC00313919",1,"1990",NA
"USC00313919",2,"1990",NA
"USC00313919",3,"1990",NA
"USC00313919",4,"1990",NA
"USC00313919",5,"1990",NA
"USC00313919",6,"1990",NA
"USC00313919",7,"1990",NA
"USC00313919",8,"1990",NA
"USC00313919",9,"1990",NA
"USC00313919",10,"1990",NA
"USC00313919",11,"1990",NA
"USC00313919",12,"1990",NA
"USC00313919",1,"1991",NA
"USC00313919",2,"1991",NA
"USC00313919",3,"1991",NA
"USC00313919",4,"1991",NA
"USC00313919",5,"1991",NA
"USC00313919",6,"1991",NA
"USC00313919",7,"1991",NA
"USC00313919",8,"1991",NA
"USC00313919",9,"1991",NA
"USC00313919",10,"1991",NA
"USC00313919",11,"1991",NA
"USC00313919",12,"1991",NA
"USC00313919",1,"1992",NA
"USC00313919",2,"1992",NA
"USC00313919",3,"1992",NA
