id,month,year,pcp_in,ndays
313625,4,2019,3.82,30
313625,4,2020,2.72,30
313625,4,2021,NA,NA
313625,5,1990,NA,NA
313625,5,1991,NA,NA
313625,5,1992,NA,NA
313625,5,1993,NA,NA
313625,5,1994,NA,NA
313625,5,1995,NA,NA
313625,5,1996,NA,NA
313625,5,1997,NA,NA
313625,5,1998,NA,NA
313625,5,1999,NA,NA
313625,5,2000,NA,19
313625,5,2001,NA,15
313625,5,2002,1.81,31
313625,5,2003,NA,26
313625,5,2004,NA,25
313625,5,2005,NA,19
313625,5,2006,NA,14
313625,5,2007,NA,24
313625,5,2008,0.77,27
313625,5,2009,5.19,28
313625,5,2010,5.42,31
313625,5,2011,2.02,31
313625,5,2012,3.57,31
313625,5,2013,3.48,31
313625,5,2014,2.63,31
313625,5,2015,3.21,31
313625,5,2016,9.05,31
313625,5,2017,7.42,31
313625,5,2018,3.01,31
313625,5,2019,1.6,31
313625,5,2020,12.23,31
313625,5,2021,NA,NA
313625,6,1990,NA,NA
313625,6,1991,NA,NA
313625,6,1992,NA,NA
313625,6,1993,NA,NA
313625,6,1994,NA,NA
313625,6,1995,NA,NA
313625,6,1996,NA,NA
313625,6,1997,NA,NA
313625,6,1998,NA,NA
313625,6,1999,NA,NA
313625,6,2000,5.76,28
313625,6,2001,NA,26
313625,6,2002,1.73,29
313625,6,2003,NA,25
313625,6,2004,NA,23
313625,6,2005,NA,20
313625,6,2006,NA,16
313625,6,2007,NA,17
313625,6,2008,6.02,27
313625,6,2009,6.59,30
313625,6,2010,4.74,30
313625,6,2011,4.57,30
313625,6,2012,3.67,30
313625,6,2013,7.26,30
313625,6,2014,NA,17
313625,6,2015,2.54,30
313625,6,2016,5.87,30
313625,6,2017,11.62,30
313625,6,2018,1.01,30
313625,6,2019,10.19,30
313625,6,2020,2.91,30
313625,6,2021,NA,NA
313625,7,1990,NA,NA
313625,7,1991,NA,NA
313625,7,1992,NA,NA
313625,7,1993,NA,NA
313625,7,1994,NA,NA
313625,7,1995,NA,NA
313625,7,1996,NA,NA
313625,7,1997,NA,NA
313625,7,1998,NA,NA
313625,7,1999,NA,NA
313625,7,2000,4.27,29
313625,7,2001,5.15,27
313625,7,2002,3.18,29
313625,7,2003,6.88,29
313625,7,2004,5.48,28
313625,7,2005,NA,22
313625,7,2006,NA,18
313625,7,2007,NA,15
313625,7,2008,3.17,30
313625,7,2009,2.37,31
313625,7,2010,8.2,31
313625,7,2011,2.13,31
313625,7,2012,3.05,31
313625,7,2013,7.72,31
313625,7,2014,1.92,31
313625,7,2015,2.94,31
313625,7,2016,8.02,31
313625,7,2017,0.51,31
313625,7,2018,2.57,31
313625,7,2019,5.9,31
313625,7,2020,4,31
313625,7,2021,NA,NA
313625,8,1990,NA,NA
313625,8,1991,NA,NA
313625,8,1992,NA,NA
313625,8,1993,NA,NA
313625,8,1994,NA,NA
313625,8,1995,NA,NA
313625,8,1996,NA,NA
313625,8,1997,NA,NA
313625,8,1998,NA,NA
313625,8,1999,NA,NA
313625,8,2000,NA,25
313625,8,2001,NA,25
313625,8,2002,3.55,30
313625,8,2003,4.33,28
313625,8,2004,2.65,28
313625,8,2005,NA,22
313625,8,2006,NA,16
313625,8,2007,NA,18
313625,8,2008,5.83,31
313625,8,2009,2.68,31
313625,8,2010,1.03,31
313625,8,2011,1.4,31
313625,8,2012,6,31
313625,8,2013,5.64,31
313625,8,2014,3.46,31
313625,8,2015,4.99,31
313625,8,2016,5.69,31
313625,8,2017,2.4,31
313625,8,2018,9.95,31
313625,8,2019,8.6,31
313625,8,2020,6.61,31
313625,8,2021,NA,NA
313625,9,1990,NA,NA
313625,9,1991,NA,NA
313625,9,1992,NA,NA
313625,9,1993,NA,NA
313625,9,1994,NA,NA
313625,9,1995,NA,NA
313625,9,1996,NA,NA
313625,9,1997,NA,NA
313625,9,1998,NA,NA
313625,9,1999,NA,NA
313625,9,2000,NA,19
313625,9,2001,1.92,28
313625,9,2002,2.36,28
313625,9,2003,4.01,28
313625,9,2004,7.64,29
313625,9,2005,NA,13
313625,9,2006,NA,14
313625,9,2007,NA,14
313625,9,2008,1.46,29
313625,9,2009,3.37,30
313625,9,2010,5.92,30
313625,9,2011,6.34,30
313625,9,2012,2.8,30
313625,9,2013,1.86,30
313625,9,2014,1.98,30
313625,9,2015,4.67,30
313625,9,2016,4.17,30
313625,9,2017,3.32,30
313625,9,2018,8.2,30
313625,9,2019,0.7,30
313625,9,2020,5.93,30
313625,9,2021,NA,NA
313625,10,1990,NA,NA
313625,10,1991,NA,NA
313625,10,1992,NA,NA
313625,10,1993,NA,NA
313625,10,1994,NA,NA
313625,10,1995,NA,NA
313625,10,1996,NA,NA
313625,10,1997,NA,NA
313625,10,1998,NA,NA
313625,10,1999,NA,NA
313625,10,2000,NA,25
313625,10,2001,1.47,27
313625,10,2002,NA,26
313625,10,2003,2.16,29
313625,10,2004,2.06,30
313625,10,2005,NA,25
313625,10,2006,NA,18
313625,10,2007,NA,22
313625,10,2008,1.38,29
313625,10,2009,3.02,31
313625,10,2010,2.21,31
313625,10,2011,4,31
313625,10,2012,2.37,31
313625,10,2013,1.11,31
313625,10,2014,3.17,31
313625,10,2015,4.03,31
313625,10,2016,4.7,31
313625,10,2017,NA,25
313625,10,2018,7.03,31
313625,10,2019,6.4,31
313625,10,2020,4.32,31
313625,10,2021,NA,NA
313625,11,1990,NA,NA
313625,11,1991,NA,NA
313625,11,1992,NA,NA
313625,11,1993,NA,NA
313625,11,1994,NA,NA
313625,11,1995,NA,NA
313625,11,1996,NA,NA
313625,11,1997,NA,NA
313625,11,1998,NA,NA
313625,11,1999,NA,NA
313625,11,2000,1.99,29
313625,11,2001,0.34,28
313625,11,2002,4.79,28
313625,11,2003,NA,26
313625,11,2004,NA,20
313625,11,2005,NA,23
313625,11,2006,NA,18
313625,11,2007,0.63,28
313625,11,2008,2.31,30
313625,11,2009,5.93,30
313625,11,2010,1.71,30
313625,11,2011,5.44,30
313625,11,2012,0.75,30
313625,11,2013,3.5,30
313625,11,2014,2.61,30
313625,11,2015,6.22,30
313625,11,2016,0.7,30
313625,11,2017,0.66,30
313625,11,2018,NA,NA
313625,11,2019,3.05,30
313625,11,2020,6.79,30
313625,11,2021,NA,NA
313625,12,1990,NA,NA
313625,12,1991,NA,NA
313625,12,1992,NA,NA
313625,12,1993,NA,NA
313625,12,1994,NA,NA
313625,12,1995,NA,NA
313625,12,1996,NA,NA
313625,12,1997,NA,NA
313625,12,1998,NA,NA
313625,12,1999,NA,NA
313625,12,2000,NA,26
313625,12,2001,1.99,29
313625,12,2002,5.78,30
313625,12,2003,2.62,28
313625,12,2004,NA,25
313625,12,2005,NA,22
313625,12,2006,NA,20
313625,12,2007,1.85,31
313625,12,2008,3.8,31
313625,12,2009,3.63,31
313625,12,2010,1.34,31
313625,12,2011,2.64,31
313625,12,2012,3.37,31
313625,12,2013,5.19,31
313625,12,2014,2.72,31
313625,12,2015,7.19,31
313625,12,2016,1.64,31
313625,12,2017,1.75,31
313625,12,2018,8.25,31
313625,12,2019,3.88,31
313625,12,2020,4.82,31
313625,12,2021,NA,NA
313630,1,1990,3.76,31
313630,1,1991,4.53,31
313630,1,1992,3.54,31
313630,1,1993,3.65,31
313630,1,1994,3.66,31
313630,1,1995,2.94,31
313630,1,1996,4.49,31
313630,1,1997,2.89,31
313630,1,1998,6.88,31
313630,1,1999,5.39,31
313630,1,2000,4.03,31
313630,1,2001,2.53,31
313630,1,2002,4.47,31
313630,1,2003,2.35,31
313630,1,2004,0.89,31
313630,1,2005,1.81,31
313630,1,2006,2.38,31
313630,1,2007,2.92,31
313630,1,2008,0.95,31
313630,1,2009,2.58,31
313630,1,2010,4.73,31
313630,1,2011,1.12,31
313630,1,2012,1.68,31
313630,1,2013,5.47,31
313630,1,2014,3.98,31
313630,1,2015,2.04,31
313630,1,2016,1.91,31
313630,1,2017,5.12,31
313630,1,2018,3.65,31
313630,1,2019,4.01,31
313630,1,2020,4.98,31
313630,1,2021,3.31,31
313630,2,1990,4.32,28
313630,2,1991,1.15,28
313630,2,1992,3.02,29
313630,2,1993,3.4,28
313630,2,1994,2.49,28
313630,2,1995,3.59,28
313630,2,1996,2.38,29
313630,2,1997,3.43,28
313630,2,1998,4.39,28
313630,2,1999,1.5,28
313630,2,2000,1.54,29
313630,2,2001,2.51,28
313630,2,2002,1.05,28
313630,2,2003,4.91,28
313630,2,2004,2.41,29
313630,2,2005,2.66,28
313630,2,2006,1.54,28
313630,2,2007,2.27,28
313630,2,2008,2.65,29
313630,2,2009,1.58,28
313630,2,2010,2.87,28
313630,2,2011,2.36,28
313630,2,2012,1.99,29
313630,2,2013,3.2,28
313630,2,2014,2.24,28
313630,2,2015,2.64,28
313630,2,2016,4.23,29
313630,2,2017,0.49,28
313630,2,2018,2.56,28
313630,2,2019,5.89,28
313630,2,2020,7.23,29
313630,2,2021,4.01,16
313630,3,1990,2.64,31
313630,3,1991,4.15,31
313630,3,1992,2.74,31
313630,3,1993,7.61,31
313630,3,1994,5.04,31
313630,3,1995,1.84,31
313630,3,1996,4.29,31
313630,3,1997,4.06,31
313630,3,1998,3.65,31
313630,3,1999,1.96,31
313630,3,2000,2.95,31
313630,3,2001,5.05,31
313630,3,2002,3.13,31
313630,3,2003,6.69,31
313630,3,2004,1.61,31
313630,3,2005,3.18,31
313630,3,2006,0.95,31
313630,3,2007,3.31,31
313630,3,2008,4.31,31
313630,3,2009,4.59,31
313630,3,2010,4.83,31
313630,3,2011,4.37,31
313630,3,2012,2.92,31
313630,3,2013,2.85,31
313630,3,2014,4.36,31
313630,3,2015,2.72,31
313630,3,2016,1.96,31
313630,3,2017,2.56,31
313630,3,2018,4.32,31
313630,3,2019,3.19,31
313630,3,2020,2.69,31
313630,3,2021,NA,NA
313630,4,1990,2.9,30
313630,4,1991,3.53,30
313630,4,1992,1.86,30
313630,4,1993,6.08,30
313630,4,1994,1.45,30
313630,4,1995,0.41,30
313630,4,1996,3.67,30
313630,4,1997,7.22,30
313630,4,1998,5.52,30
313630,4,1999,4.37,30
313630,4,2000,4.47,30
313630,4,2001,1.81,30
313630,4,2002,0.55,30
313630,4,2003,6.39,30
313630,4,2004,2.53,30
313630,4,2005,2.24,30
313630,4,2006,2.71,30
313630,4,2007,4.97,30
313630,4,2008,5.45,30
313630,4,2009,3.02,30
313630,4,2010,1.71,30
313630,4,2011,3.17,30
313630,4,2012,2.23,30
313630,4,2013,3.75,30
313630,4,2014,4.3,30
313630,4,2015,2.5,30
313630,4,2016,2.2,30
313630,4,2017,5.74,30
313630,4,2018,4.43,30
313630,4,2019,4.16,30
313630,4,2020,3.78,30
313630,4,2021,NA,NA
313630,5,1990,6.54,31
313630,5,1991,3.89,31
313630,5,1992,2.34,31
313630,5,1993,2.95,31
313630,5,1994,1.71,31
313630,5,1995,2.15,31
313630,5,1996,3.84,31
313630,5,1997,1.79,31
313630,5,1998,5.04,31
313630,5,1999,1,31
313630,5,2000,2.31,31
313630,5,2001,2.69,31
313630,5,2002,2.99,31
313630,5,2003,6.83,31
313630,5,2004,2,31
313630,5,2005,1.83,31
313630,5,2006,2.44,31
313630,5,2007,0.54,31
313630,5,2008,1.6,31
313630,5,2009,3.59,31
313630,5,2010,3.98,31
313630,5,2011,3.58,31
313630,5,2012,4.66,31
313630,5,2013,3.08,31
313630,5,2014,2.61,31
313630,5,2015,3.06,31
313630,5,2016,8.67,31
313630,5,2017,7.12,31
313630,5,2018,3.77,31
313630,5,2019,3.01,31
313630,5,2020,9.45,31
313630,5,2021,NA,NA
313630,6,1990,0,30
313630,6,1991,1.96,30
313630,6,1992,2.92,30
313630,6,1993,3.14,30
313630,6,1994,3.92,30
313630,6,1995,9.53,30
313630,6,1996,1.93,30
313630,6,1997,3.33,30
313630,6,1998,3.53,30
313630,6,1999,4.26,30
313630,6,2000,4.05,30
313630,6,2001,3.09,30
313630,6,2002,3.73,30
313630,6,2003,4.39,30
313630,6,2004,2.35,30
313630,6,2005,3.91,30
313630,6,2006,10.5,30
313630,6,2007,2.2,30
313630,6,2008,2.58,30
313630,6,2009,5.67,30
313630,6,2010,1.62,30
313630,6,2011,2.7,30
313630,6,2012,2.21,30
313630,6,2013,8.37,30
313630,6,2014,3,30
313630,6,2015,2.06,30
313630,6,2016,1.78,30
313630,6,2017,9.94,30
313630,6,2018,2.53,30
313630,6,2019,9.15,30
313630,6,2020,2.41,30
313630,6,2021,NA,NA
313630,7,1990,1.5,31
313630,7,1991,3.95,31
313630,7,1992,5.43,31
313630,7,1993,3.28,31
313630,7,1994,4.51,31
313630,7,1995,2.39,31
313630,7,1996,4.71,31
313630,7,1997,3.03,31
313630,7,1998,3.86,31
313630,7,1999,4.14,31
313630,7,2000,2.18,31
313630,7,2001,4.06,31
313630,7,2002,3.1,31
313630,7,2003,4.45,31
313630,7,2004,2.97,31
313630,7,2005,5.33,31
313630,7,2006,3.5,31
313630,7,2007,2.38,31
313630,7,2008,1.86,31
313630,7,2009,1.11,31
313630,7,2010,7.33,31
313630,7,2011,3.55,31
313630,7,2012,4.47,31
313630,7,2013,6.02,31
313630,7,2014,2.73,31
313630,7,2015,3.34,31
313630,7,2016,5.08,31
313630,7,2017,1.04,31
313630,7,2018,6.04,31
313630,7,2019,5.28,31
313630,7,2020,3.49,31
313630,7,2021,NA,NA
313630,8,1990,2.01,31
313630,8,1991,1.91,31
313630,8,1992,2.97,31
313630,8,1993,2.31,31
313630,8,1994,5.84,31
313630,8,1995,0.89,31
313630,8,1996,5.22,31
313630,8,1997,1.97,31
313630,8,1998,2.45,31
313630,8,1999,5,31
313630,8,2000,3.97,31
313630,8,2001,3.08,31
313630,8,2002,4.42,31
313630,8,2003,9.22,31
313630,8,2004,2.09,31
313630,8,2005,1.84,31
313630,8,2006,5.29,31
313630,8,2007,1.36,31
313630,8,2008,2.14,31
313630,8,2009,3.12,31
313630,8,2010,3.27,31
313630,8,2011,1.37,31
313630,8,2012,6.58,31
313630,8,2013,5.65,31
313630,8,2014,2.66,31
313630,8,2015,6.85,31
313630,8,2016,4.97,31
313630,8,2017,2.44,31
313630,8,2018,6.97,31
313630,8,2019,3.4,31
313630,8,2020,8.78,31
313630,8,2021,NA,NA
313630,9,1990,1.16,30
313630,9,1991,3.66,30
313630,9,1992,3.06,30
313630,9,1993,2.82,30
313630,9,1994,1.61,30
313630,9,1995,2.26,30
313630,9,1996,6.88,30
313630,9,1997,3.88,30
313630,9,1998,2.34,30
313630,9,1999,8.62,30
313630,9,2000,6.2,30
313630,9,2001,2.05,30
313630,9,2002,3.75,30
313630,9,2003,7.9,30
313630,9,2004,8.79,30
313630,9,2005,0.23,30
313630,9,2006,4.18,30
313630,9,2007,0.88,30
313630,9,2008,4.88,30
313630,9,2009,4.07,30
313630,9,2010,6.74,30
313630,9,2011,7.25,30
313630,9,2012,4.64,30
313630,9,2013,2.13,30
313630,9,2014,2.93,30
313630,9,2015,5.6,30
313630,9,2016,2.22,30
313630,9,2017,2.8,30
313630,9,2018,9.17,30
313630,9,2019,0.56,30
313630,9,2020,4.74,30
313630,9,2021,NA,NA
313630,10,1990,8.51,31
313630,10,1991,1.9,31
313630,10,1992,3.66,31
313630,10,1993,1.25,31
313630,10,1994,1.13,31
313630,10,1995,5.98,31
313630,10,1996,4.21,31
313630,10,1997,2.38,31
313630,10,1998,0.62,31
313630,10,1999,2.32,31
313630,10,2000,0,31
313630,10,2001,0.41,31
313630,10,2002,5.75,31
313630,10,2003,1.72,31
313630,10,2004,0.61,31
313630,10,2005,2.92,31
313630,10,2006,2.95,31
313630,10,2007,6.61,31
313630,10,2008,1.33,31
313630,10,2009,3.82,31
313630,10,2010,2.63,31
313630,10,2011,4.28,31
313630,10,2012,2.44,31
313630,10,2013,1.11,31
313630,10,2014,2.01,31
313630,10,2015,4.24,31
313630,10,2016,3.91,31
313630,10,2017,3.03,31
313630,10,2018,7.22,31
313630,10,2019,6.06,31
313630,10,2020,5.02,31
313630,10,2021,NA,NA
313630,11,1990,1.93,30
313630,11,1991,1.67,30
313630,11,1992,6.05,30
313630,11,1993,2.58,30
313630,11,1994,2.55,30
313630,11,1995,3.49,30
313630,11,1996,2.57,30
313630,11,1997,2.65,30
313630,11,1998,1.55,30
313630,11,1999,1.28,30
313630,11,2000,1.95,30
313630,11,2001,0.34,30
313630,11,2002,4.29,30
313630,11,2003,1.63,30
313630,11,2004,4.59,30
313630,11,2005,3.63,30
313630,11,2006,5.95,30
313630,11,2007,0.84,30
313630,11,2008,2.8,30
313630,11,2009,7.86,30
313630,11,2010,0.8,30
313630,11,2011,6.78,30
313630,11,2012,0.24,30
313630,11,2013,3.61,30
313630,11,2014,3.33,30
313630,11,2015,6.79,30
313630,11,2016,1.02,30
313630,11,2017,0.95,30
313630,11,2018,6.46,30
313630,11,2019,3.2,30
313630,11,2020,6.68,30
313630,11,2021,NA,NA
313630,12,1990,4.17,31
313630,12,1991,2.8,31
313630,12,1992,2.48,31
313630,12,1993,3.28,31
313630,12,1994,0.6,31
313630,12,1995,1.36,31
313630,12,1996,3.87,31
313630,12,1997,2.17,31
313630,12,1998,5.22,31
313630,12,1999,2.04,31
313630,12,2000,1.14,31
313630,12,2001,2.21,31
313630,12,2002,4.45,31
313630,12,2003,2.65,31
313630,12,2004,2.85,31
313630,12,2005,4.08,31
313630,12,2006,1.73,31
313630,12,2007,3.19,31
313630,12,2008,3.3,31
313630,12,2009,5.03,31
313630,12,2010,2.2,31
313630,12,2011,3.02,31
313630,12,2012,2.72,31
313630,12,2013,5.19,31
313630,12,2014,2.21,31
313630,12,2015,6.65,31
313630,12,2016,1.7,31
313630,12,2017,1.6,31
313630,12,2018,6.99,31
313630,12,2019,4.07,31
313630,12,2020,4.12,31
313630,12,2021,NA,NA
313919,1,1990,NA,NA
313919,1,1991,NA,NA
313919,1,1992,NA,NA
313919,1,1993,NA,NA
313919,1,1994,NA,NA
313919,1,1995,NA,NA
313919,1,1996,NA,NA
313919,1,1997,NA,NA
313919,1,1998,NA,NA
313919,1,1999,NA,NA
313919,1,2000,NA,NA
313919,1,2001,NA,NA
313919,1,2002,4.1,31
313919,1,2003,NA,NA
313919,1,2004,NA,NA
313919,1,2005,2.44,31
313919,1,2006,1.86,31
313919,1,2007,3,31
313919,1,2008,1.7,31
313919,1,2009,2.89,31
313919,1,2010,3.27,31
313919,1,2011,2.9,31
313919,1,2012,1.31,31
313919,1,2013,4.11,31
313919,1,2014,3.19,31
313919,1,2015,2.61,31
313919,1,2016,1.14,31
313919,1,2017,3.68,31
313919,1,2018,3.61,31
313919,1,2019,NA,25
313919,1,2020,6,30
313919,1,2021,NA,26
313919,2,1990,NA,NA
313919,2,1991,NA,NA
313919,2,1992,NA,NA
313919,2,1993,NA,NA
313919,2,1994,NA,NA
313919,2,1995,NA,NA
313919,2,1996,NA,NA
313919,2,1997,NA,NA
313919,2,1998,NA,NA
313919,2,1999,NA,NA
313919,2,2000,NA,NA
313919,2,2001,NA,NA
313919,2,2002,1.05,28
313919,2,2003,NA,NA
313919,2,2004,1.26,29
313919,2,2005,2.12,28
313919,2,2006,1.5,28
313919,2,2007,3.23,28
313919,2,2008,2.97,29
313919,2,2009,1.04,28
313919,2,2010,3.77,28
313919,2,2011,1.8,28
313919,2,2012,2.13,29
313919,2,2013,4.21,28
313919,2,2014,2.66,28
313919,2,2015,3.29,28
313919,2,2016,4.19,29
313919,2,2017,0.74,28
313919,2,2018,2.66,27
313919,2,2019,6.39,27
313919,2,2020,6.45,29
313919,2,2021,3.91,14
313919,3,1990,NA,NA
313919,3,1991,NA,NA
313919,3,1992,NA,NA
313919,3,1993,NA,NA
313919,3,1994,NA,NA
313919,3,1995,NA,NA
313919,3,1996,NA,NA
313919,3,1997,NA,NA
313919,3,1998,NA,NA
313919,3,1999,NA,NA
313919,3,2000,NA,NA
313919,3,2001,NA,NA
313919,3,2002,4.39,31
313919,3,2003,4.16,31
313919,3,2004,1.65,31
313919,3,2005,5.17,31
313919,3,2006,1.31,31
313919,3,2007,2.63,31
313919,3,2008,4.16,31
313919,3,2009,5.26,31
313919,3,2010,4.58,31
313919,3,2011,5.51,31
313919,3,2012,5.35,31
313919,3,2013,2.71,31
313919,3,2014,5.32,31
313919,3,2015,3.59,31
313919,3,2016,2.33,31
313919,3,2017,2.15,31
313919,3,2018,NA,26
313919,3,2019,3.79,28
313919,3,2020,2.68,30
313919,3,2021,NA,NA
313919,4,1990,NA,NA
313919,4,1991,NA,NA
313919,4,1992,NA,NA
313919,4,1993,NA,NA
313919,4,1994,NA,NA
313919,4,1995,NA,NA
313919,4,1996,NA,NA
313919,4,1997,NA,NA
313919,4,1998,NA,NA
313919,4,1999,NA,NA
313919,4,2000,NA,NA
313919,4,2001,NA,NA
313919,4,2002,0.92,30
313919,4,2003,8.16,30
313919,4,2004,2.72,30
313919,4,2005,2.54,30
313919,4,2006,4.66,30
313919,4,2007,4.46,30
313919,4,2008,5.76,30
313919,4,2009,0,30
313919,4,2010,1.02,30
313919,4,2011,3.18,29
313919,4,2012,2.72,29
313919,4,2013,3.86,30
313919,4,2014,4.72,30
313919,4,2015,2.61,30
313919,4,2016,2.36,30
313919,4,2017,7.23,30
313919,4,2018,4.97,28
313919,4,2019,8.51,29
313919,4,2020,4.95,30
313919,4,2021,NA,NA
313919,5,1990,NA,NA
313919,5,1991,NA,NA
313919,5,1992,NA,NA
313919,5,1993,NA,NA
313919,5,1994,NA,NA
313919,5,1995,NA,NA
313919,5,1996,NA,NA
313919,5,1997,NA,NA
313919,5,1998,NA,NA
313919,5,1999,NA,NA
313919,5,2000,NA,NA
313919,5,2001,NA,NA
313919,5,2002,1.73,31
313919,5,2003,8.01,31
313919,5,2004,2.95,31
313919,5,2005,2.35,31
313919,5,2006,1.72,31
313919,5,2007,0.78,31
313919,5,2008,2.75,31
313919,5,2009,4.19,31
313919,5,2010,7.18,31
313919,5,2011,2.95,30
313919,5,2012,5.84,31
313919,5,2013,5.93,31
313919,5,2014,3.24,27
313919,5,2015,NA,26
313919,5,2016,5.28,31
313919,5,2017,5.67,31
313919,5,2018,6.33,31
313919,5,2019,1.38,29
313919,5,2020,5.67,29
313919,5,2021,NA,NA
313919,6,1990,NA,NA
313919,6,1991,NA,NA
313919,6,1992,NA,NA
313919,6,1993,NA,NA
313919,6,1994,NA,NA
313919,6,1995,NA,NA
313919,6,1996,NA,NA
313919,6,1997,NA,NA
313919,6,1998,NA,NA
313919,6,1999,NA,NA
313919,6,2000,NA,NA
313919,6,2001,NA,NA
313919,6,2002,1.36,30
313919,6,2003,8.63,30
313919,6,2004,4.54,30
313919,6,2005,1.44,30
313919,6,2006,7.56,30
313919,6,2007,2.2,30
313919,6,2008,5.76,30
313919,6,2009,7.22,30
313919,6,2010,3.29,30
313919,6,2011,2.66,30
313919,6,2012,3.26,28
313919,6,2013,6.84,30
313919,6,2014,2.23,30
313919,6,2015,3.36,30
313919,6,2016,4.3,28
313919,6,2017,7.54,30
313919,6,2018,1.78,30
313919,6,2019,NA,26
313919,6,2020,NA,18
313919,6,2021,NA,NA
313919,7,1990,NA,NA
313919,7,1991,NA,NA
313919,7,1992,NA,NA
313919,7,1993,NA,NA
313919,7,1994,NA,NA
313919,7,1995,NA,NA
313919,7,1996,NA,NA
313919,7,1997,NA,NA
313919,7,1998,NA,NA
313919,7,1999,NA,NA
313919,7,2000,NA,NA
313919,7,2001,NA,NA
313919,7,2002,0.66,31
313919,7,2003,7.19,31
313919,7,2004,4.13,31
313919,7,2005,2.11,31
313919,7,2006,4.51,31
313919,7,2007,1.94,31
313919,7,2008,2.59,31
313919,7,2009,1.56,31
313919,7,2010,4.46,31
313919,7,2011,NA,24
313919,7,2012,8.66,31
313919,7,2013,6.21,31
313919,7,2014,NA,25
313919,7,2015,3.71,31
313919,7,2016,4.44,30
313919,7,2017,2.67,31
313919,7,2018,2.82,31
313919,7,2019,NA,20
313919,7,2020,NA,13
313919,7,2021,NA,NA
313919,8,1990,NA,NA
313919,8,1991,NA,NA
313919,8,1992,NA,NA
313919,8,1993,NA,NA
313919,8,1994,NA,NA
313919,8,1995,NA,NA
313919,8,1996,NA,NA
313919,8,1997,NA,NA
313919,8,1998,NA,NA
313919,8,1999,NA,NA
313919,8,2000,NA,NA
313919,8,2001,NA,NA
313919,8,2002,3.66,31
313919,8,2003,6.37,31
313919,8,2004,8.09,31
313919,8,2005,2.92,31
313919,8,2006,2.22,31
313919,8,2007,0.95,31
313919,8,2008,2.73,31
313919,8,2009,3.15,31
313919,8,2010,2.89,31
313919,8,2011,NA,24
313919,8,2012,3.52,29
313919,8,2013,4.29,31
313919,8,2014,3.79,28
313919,8,2015,NA,24
313919,8,2016,2.89,27
313919,8,2017,3.24,31
313919,8,2018,NA,22
313919,8,2019,NA,23
313919,8,2020,4.72,27
313919,8,2021,NA,NA
313919,9,1990,NA,NA
313919,9,1991,NA,NA
313919,9,1992,NA,NA
313919,9,1993,NA,NA
313919,9,1994,NA,NA
313919,9,1995,NA,NA
313919,9,1996,NA,NA
313919,9,1997,NA,NA
313919,9,1998,NA,NA
313919,9,1999,NA,NA
313919,9,2000,NA,NA
313919,9,2001,NA,18
313919,9,2002,2.41,30
313919,9,2003,3.61,30
313919,9,2004,5.99,30
313919,9,2005,1.93,30
313919,9,2006,4.55,30
313919,9,2007,NA,25
313919,9,2008,6.24,30
313919,9,2009,4.16,30
313919,9,2010,6.01,30
313919,9,2011,NA,26
313919,9,2012,8.07,27
313919,9,2013,3.26,30
313919,9,2014,2.16,30
313919,9,2015,NA,24
313919,9,2016,8.88,30
313919,9,2017,2.63,29
313919,9,2018,5.96,27
313919,9,2019,NA,25
313919,9,2020,NA,15
313919,9,2021,NA,NA
313919,10,1990,NA,NA
313919,10,1991,NA,NA
313919,10,1992,NA,NA
313919,10,1993,NA,NA
313919,10,1994,NA,NA
313919,10,1995,NA,NA
313919,10,1996,NA,NA
313919,10,1997,NA,NA
313919,10,1998,NA,NA
313919,10,1999,NA,NA
313919,10,2000,NA,NA
313919,10,2001,0.77,27
313919,10,2002,5.71,31
313919,10,2003,2.95,31
313919,10,2004,0.96,31
313919,10,2005,3.13,31
313919,10,2006,3.49,31
313919,10,2007,4.44,31
313919,10,2008,1.25,31
313919,10,2009,2.99,31
313919,10,2010,2.28,31
313919,10,2011,5.24,31
313919,10,2012,1.81,31
313919,10,2013,3.05,31
313919,10,2014,2.47,31
313919,10,2015,5.66,31
313919,10,2016,4.45,31
313919,10,2017,2.61,31
313919,10,2018,5.21,31
313919,10,2019,5.03,27
313919,10,2020,NA,16
313919,10,2021,NA,NA
313919,11,1990,NA,NA
313919,11,1991,NA,NA
313919,11,1992,NA,NA
313919,11,1993,NA,NA
313919,11,1994,NA,NA
313919,11,1995,NA,NA
313919,11,1996,NA,NA
313919,11,1997,NA,NA
313919,11,1998,NA,NA
313919,11,1999,NA,NA
313919,11,2000,NA,NA
313919,11,2001,0.38,30
313919,11,2002,4.75,30
313919,11,2003,1.53,30
313919,11,2004,4.57,30
313919,11,2005,4.21,30
313919,11,2006,6.68,30
313919,11,2007,0.62,30
313919,11,2008,3.32,30
313919,11,2009,7.5,30
313919,11,2010,1.22,30
313919,11,2011,6.34,30
313919,11,2012,0.9,28
313919,11,2013,2.52,30
313919,11,2014,4.15,30
313919,11,2015,6.4,30
313919,11,2016,0.35,30
313919,11,2017,1.16,30
313919,11,2018,8.74,30
313919,11,2019,2.88,27
313919,11,2020,NA,19
313919,11,2021,NA,NA
313919,12,1990,NA,NA
313919,12,1991,NA,NA
313919,12,1992,NA,NA
313919,12,1993,NA,NA
313919,12,1994,NA,NA
313919,12,1995,NA,NA
313919,12,1996,NA,NA
313919,12,1997,NA,NA
313919,12,1998,NA,NA
313919,12,1999,NA,NA
